,ID,Brand,Model,Year,Color,Mileage,Price,Condition
11707,11708,Mazda,Generic Model 2,2006.0,Green,173399.0,75858.0,Used
11708,11709,Mercedes-Benz,Generic Model 2,2013.0,White,62212.0,42689.0,New
11709,11710,Mazda,Generic Model 1,2018.0,Blue,48816.0,31211.0,New
11710,11711,Ford,Explorer,2010.0,Green,195028.0,49109.0,Used
11711,11712,Volvo,Generic Model 1,2011.0,Black,11700.0,74970.0,Used
11712,11713,Chevrolet,Generic Model 3,1992.0,Black,68800.0,30143.0,New
11713,11714,Jeep,Generic Model 1,2002.0,Black,91.0,45147.0,New
11714,11715,Land Rover,Generic Model 2,2021.0,White,155181.0,72923.0,Used
11715,11716,Ford,F-150,2000.0,Blue,109047.0,49118.0,Used
11716,11717,Ford,F-150,1992.0,Green,30407.0,17847.0,Used
11717,11718,Jeep,Generic Model 1,2007.0,Red,14995.0,47285.0,Used
11718,11719,Jeep,Generic Model 2,2020.0,Blue,168645.0,42400.0,Used
11719,11720,Mercedes-Benz,Generic Model 1,2008.0,Blue,161296.0,58416.0,New
11720,11721,Jaguar,Generic Model 3,2000.0,Silver,163165.0,62521.0,New
11721,11722,Mazda,Generic Model 2,2021.0,Silver,92109.0,9459.0,Used
11722,11723,Toyota,Corolla,1990.0,Green,1856.0,13430.0,Used
11723,11724,Mazda,Generic Model 3,1994.0,White,180149.0,67400.0,New
11724,11725,Volvo,Generic Model 1,2006.0,Silver,125102.0,38837.0,New
11725,11726,Hyundai,Generic Model 2,2017.0,White,190540.0,38896.0,New
11726,11727,Volkswagen,Generic Model 2,1999.0,Red,86403.0,37115.0,Used
11727,11728,Hyundai,Generic Model 3,2004.0,Green,139673.0,38241.0,Used
11728,11729,Lexus,Generic Model 2,2011.0,Black,75947.0,43114.0,Used
11729,11730,Nissan,Generic Model 3,2010.0,Red,113014.0,45886.0,Used
11730,11731,Tesla,Generic Model 2,2009.0,Black,34570.0,45733.0,Used
11731,11732,Land Rover,Generic Model 1,1991.0,Blue,27785.0,60775.0,New
11732,11733,Ford,Escape,2011.0,Green,193298.0,38454.0,Used
11733,11734,Land Rover,Generic Model 3,2007.0,Red,2647.0,42513.0,Used
11734,11735,Kia,Generic Model 3,1999.0,Silver,73939.0,12157.0,New
11735,11736,Ford,F-150,1994.0,Red,117395.0,25468.0,New
11736,11737,Jeep,Generic Model 1,2018.0,Silver,82250.0,76734.0,Used
11737,11738,Volkswagen,Generic Model 1,2020.0,Green,70599.0,34637.0,New
11738,11739,Tesla,Generic Model 2,2007.0,Black,175806.0,52988.0,New
11739,11740,Honda,CR-V,2004.0,White,80393.0,33994.0,Used
11740,11741,Mazda,Generic Model 3,2011.0,Blue,147909.0,28851.0,Used
11741,11742,Volvo,Generic Model 1,1991.0,Blue,9481.0,29486.0,New
11742,11743,BMW,Generic Model 3,2020.0,White,120573.0,50814.0,New
11743,11744,Ford,Explorer,2006.0,Green,179388.0,78528.0,Used
11744,11745,Volkswagen,Generic Model 1,2006.0,Blue,135942.0,30674.0,Used
11745,11746,Hyundai,Generic Model 3,2013.0,Blue,90914.0,12464.0,New
11746,11747,Lexus,Generic Model 2,2009.0,Black,48305.0,58759.0,Used
11747,11748,Chevrolet,Generic Model 1,2018.0,Silver,50021.0,15841.0,New
11748,11749,Toyota,Highlander,2018.0,Black,198936.0,27468.0,New
11749,11750,Ford,F-150,1999.0,White,178716.0,76104.0,New
11750,11751,Mazda,Generic Model 3,2015.0,Green,45893.0,41113.0,Used
11751,11752,Porsche,Generic Model 3,2021.0,Green,25957.0,13547.0,New
11752,11753,Toyota,Prius,2007.0,Blue,30580.0,23260.0,New
11753,11754,Audi,Generic Model 3,2004.0,Green,73237.0,79400.0,New
11754,11755,Mazda,Generic Model 2,2014.0,Blue,88997.0,47583.0,New
11755,11756,Jeep,Generic Model 1,2000.0,White,115630.0,44907.0,New
11756,11757,Land Rover,Generic Model 3,2012.0,Green,48382.0,18030.0,Used
11757,11758,Porsche,Generic Model 2,2020.0,Silver,73880.0,66569.0,Used
11758,11759,Nissan,Generic Model 2,1992.0,Silver,115016.0,52598.0,New
11759,11760,Mercedes-Benz,Generic Model 1,1995.0,Silver,41170.0,30815.0,New
11760,11761,Porsche,Generic Model 3,2015.0,Blue,161322.0,29359.0,Used
11761,11762,Honda,Fit,1992.0,Blue,147287.0,78902.0,New
11762,11763,Land Rover,Generic Model 1,2011.0,Black,43239.0,21388.0,New
11763,11764,Porsche,Generic Model 1,2002.0,Silver,135807.0,37371.0,New
11764,11765,Mazda,Generic Model 2,1999.0,Red,71540.0,9424.0,Used
11765,11766,Porsche,Generic Model 3,2004.0,Black,153878.0,24536.0,New
11766,11767,Volvo,Generic Model 1,1998.0,Green,122532.0,60210.0,New
11767,11768,Jaguar,Generic Model 3,1996.0,Silver,197706.0,41143.0,Used
11768,11769,Volkswagen,Generic Model 3,1994.0,Blue,87038.0,74596.0,Used
11769,11770,Kia,Generic Model 1,2010.0,White,102660.0,26604.0,New
11770,11771,Volvo,Generic Model 1,2015.0,Red,194430.0,11904.0,New
11771,11772,Honda,Odyssey,2001.0,Red,65640.0,32221.0,Used
11772,11773,Volkswagen,Generic Model 2,2009.0,Red,95375.0,65745.0,Used
11773,11774,Audi,Generic Model 3,2003.0,Black,166307.0,60470.0,New
11774,11775,Toyota,Tacoma,1990.0,Silver,161126.0,55737.0,Used
11775,11776,Mazda,Generic Model 3,2006.0,Silver,188708.0,68722.0,Used
11776,11777,Audi,Generic Model 3,2005.0,Blue,139722.0,22677.0,New
11777,11778,Ford,Mustang,1991.0,Black,164416.0,65822.0,Used
11778,11779,Volkswagen,Generic Model 2,1993.0,Green,108798.0,69731.0,New
11779,11780,BMW,Generic Model 1,2007.0,Silver,183562.0,22748.0,Used
11780,11781,Tesla,Generic Model 1,2011.0,Black,18348.0,16460.0,Used
11781,11782,Nissan,Generic Model 1,2007.0,Silver,143207.0,21437.0,Used
11782,11783,Jaguar,Generic Model 2,2007.0,Green,140886.0,31538.0,New
11783,11784,Toyota,Prius,2014.0,Blue,118894.0,56093.0,New
11784,11785,Volkswagen,Generic Model 2,1996.0,Black,127699.0,10097.0,New
11785,11786,Tesla,Generic Model 3,2000.0,Red,31622.0,77324.0,Used
11786,11787,Kia,Generic Model 1,2018.0,Red,176031.0,78301.0,New
11787,11788,Ford,Escape,2020.0,Silver,127073.0,31000.0,Used
11788,11789,Mazda,Generic Model 3,2005.0,Black,128649.0,17594.0,Used
11789,11790,Jaguar,Generic Model 3,2010.0,Green,36711.0,20329.0,New
11790,11791,Porsche,Generic Model 2,2006.0,Black,158223.0,15967.0,New
11791,11792,Ford,Edge,2010.0,Black,128189.0,15636.0,New
11792,11793,Porsche,Generic Model 1,1991.0,Green,74476.0,74621.0,New
11793,11794,Jeep,Generic Model 1,2017.0,Green,23015.0,36278.0,New
11794,11795,Toyota,RAV4,2013.0,Blue,40238.0,59054.0,Used
11795,11796,Nissan,Generic Model 1,2019.0,Green,46432.0,73937.0,New
11796,11797,Mercedes-Benz,Generic Model 3,2000.0,White,31553.0,51107.0,New
11797,11798,Chevrolet,Generic Model 3,1994.0,Green,146305.0,62448.0,Used
11798,11799,Land Rover,Generic Model 2,1991.0,Blue,96909.0,44119.0,Used
11799,11800,Porsche,Generic Model 3,2018.0,White,10623.0,20821.0,New
11800,11801,Volvo,Generic Model 2,2018.0,Silver,16740.0,45028.0,Used
11801,11802,Jaguar,Generic Model 1,2011.0,White,115589.0,74848.0,New
11802,11803,Hyundai,Generic Model 3,2006.0,Silver,84500.0,64861.0,New
11803,11804,Audi,Generic Model 3,1996.0,White,49325.0,51199.0,Used
11804,11805,Hyundai,Generic Model 3,2022.0,Black,142398.0,30441.0,Used
11805,11806,Jeep,Generic Model 2,2019.0,White,75551.0,11636.0,Used
11806,11807,BMW,Generic Model 3,1991.0,Blue,119329.0,33717.0,Used
11807,11808,Chevrolet,Generic Model 1,2015.0,Green,154560.0,68005.0,New
11808,11809,Porsche,Generic Model 1,1990.0,Silver,40044.0,14739.0,New
11809,11810,Ford,Mustang,2015.0,Blue,4858.0,51352.0,New
11810,11811,Nissan,Generic Model 3,2009.0,White,125889.0,7822.0,New
11811,11812,Volkswagen,Generic Model 3,2014.0,Black,127776.0,52247.0,Used
11812,11813,Chevrolet,Generic Model 3,1998.0,Silver,121251.0,77863.0,New
11813,11814,Honda,CR-V,2007.0,Red,192503.0,34907.0,New
11814,11815,Subaru,Generic Model 3,2007.0,White,128536.0,62592.0,New
11815,11816,Jeep,Generic Model 3,2008.0,Green,34619.0,19666.0,Used
11816,11817,Land Rover,Generic Model 1,1995.0,Green,82693.0,66235.0,New
11817,11818,Chevrolet,Generic Model 3,2002.0,White,166825.0,44326.0,New
11818,11819,Volvo,Generic Model 3,2015.0,Green,138130.0,19880.0,Used
11819,11820,Hyundai,Generic Model 1,2021.0,Silver,45652.0,70809.0,Used
11820,11821,Mercedes-Benz,Generic Model 3,2007.0,Green,110199.0,77361.0,New
11821,11822,Hyundai,Generic Model 1,1995.0,Silver,28676.0,45414.0,Used
11822,11823,Porsche,Generic Model 2,1999.0,Black,65259.0,67120.0,New
11823,11824,Toyota,Corolla,2022.0,Silver,86082.0,47955.0,Used
11824,11825,Kia,Generic Model 2,2011.0,Red,29170.0,32461.0,Used
11825,11826,Subaru,Generic Model 3,2011.0,Black,69499.0,53947.0,Used
11826,11827,Volvo,Generic Model 3,2017.0,Green,48469.0,32426.0,New
11827,11828,Nissan,Generic Model 1,1991.0,Blue,48134.0,24187.0,Used
11828,11829,Land Rover,Generic Model 1,2015.0,Green,68115.0,64650.0,New
11829,11830,Land Rover,Generic Model 3,2012.0,Black,67289.0,42989.0,New
11830,11831,Kia,Generic Model 2,2018.0,White,157501.0,74639.0,New
11831,11832,Jaguar,Generic Model 2,2006.0,Red,185694.0,27438.0,New
11832,11833,Hyundai,Generic Model 2,1996.0,Green,58629.0,28186.0,Used
11833,11834,Jaguar,Generic Model 1,1996.0,Black,167737.0,45560.0,Used
11834,11835,Hyundai,Generic Model 3,1995.0,Green,29990.0,57356.0,New
11835,11836,Tesla,Generic Model 3,1996.0,Black,147586.0,62896.0,New
11836,11837,Kia,Generic Model 3,1998.0,Red,169455.0,45682.0,New
11837,11838,Chevrolet,Generic Model 1,1993.0,Black,29984.0,30092.0,Used
11838,11839,Volvo,Generic Model 3,2007.0,Black,101888.0,61903.0,Used
11839,11840,Mazda,Generic Model 1,2020.0,Red,150985.0,15703.0,Used
11840,11841,Volkswagen,Generic Model 3,1993.0,Red,183090.0,20324.0,New
11841,11842,Mercedes-Benz,Generic Model 1,2022.0,White,107593.0,8000.0,New
11842,11843,Land Rover,Generic Model 2,2003.0,Red,122259.0,69489.0,Used
11843,11844,Lexus,Generic Model 2,1992.0,Blue,56386.0,58906.0,New
11844,11845,Nissan,Generic Model 2,1994.0,Black,2831.0,24914.0,New
11845,11846,Kia,Generic Model 2,2000.0,Red,1322.0,33970.0,Used
11846,11847,Volvo,Generic Model 3,2020.0,Red,127265.0,33647.0,Used
11847,11848,Toyota,RAV4,1997.0,Blue,72553.0,43543.0,New
11848,11849,BMW,Generic Model 1,2000.0,Silver,77645.0,49741.0,New
11849,11850,Volkswagen,Generic Model 1,1993.0,White,24523.0,15345.0,New
11850,11851,Hyundai,Generic Model 2,2022.0,Silver,26118.0,79487.0,Used
11851,11852,Hyundai,Generic Model 1,2019.0,Silver,103090.0,17175.0,Used
11852,11853,Volvo,Generic Model 3,2010.0,White,131586.0,25094.0,Used
11853,11854,Tesla,Generic Model 3,2003.0,White,35273.0,43060.0,Used
11854,11855,Jaguar,Generic Model 2,2002.0,Red,28922.0,17097.0,Used
11855,11856,Land Rover,Generic Model 1,2006.0,Green,147895.0,44214.0,Used
11856,11857,Mercedes-Benz,Generic Model 3,1996.0,Blue,13028.0,43000.0,Used
11857,11858,Volkswagen,Generic Model 1,2004.0,Green,165116.0,32979.0,Used
11858,11859,Land Rover,Generic Model 1,2022.0,Blue,69095.0,64379.0,New
11859,11860,Toyota,RAV4,2018.0,Silver,95198.0,69214.0,Used
11860,11861,Land Rover,Generic Model 3,2011.0,Green,175317.0,43903.0,New
11861,11862,BMW,Generic Model 1,2022.0,Blue,177747.0,46554.0,Used
11862,11863,Hyundai,Generic Model 2,1992.0,Red,148602.0,76332.0,New
11863,11864,Porsche,Generic Model 2,2020.0,Green,13164.0,25285.0,New
11864,11865,Ford,Explorer,2009.0,Red,19603.0,18201.0,New
11865,11866,Porsche,Generic Model 3,1998.0,Blue,194004.0,77889.0,Used
11866,11867,Subaru,Generic Model 2,2003.0,Red,95091.0,67494.0,New
11867,11868,Ford,F-150,2006.0,Blue,101943.0,70908.0,New
11868,11869,Jaguar,Generic Model 2,2012.0,Silver,76832.0,17302.0,New
11869,11870,Honda,Civic,2001.0,White,49170.0,65811.0,Used
11870,11871,Toyota,Camry,1993.0,Red,69018.0,56681.0,New
11871,11872,Tesla,Generic Model 2,2008.0,Black,73917.0,51718.0,Used
11872,11873,Jeep,Generic Model 3,1995.0,Green,27955.0,9086.0,New
11873,11874,Subaru,Generic Model 1,1993.0,Red,130006.0,19391.0,Used
11874,11875,Toyota,Highlander,2009.0,Silver,87016.0,58916.0,Used
11875,11876,Lexus,Generic Model 2,2009.0,Black,133539.0,50938.0,Used
11876,11877,Ford,Edge,1990.0,White,119550.0,16604.0,New
11877,11878,Ford,Edge,2013.0,Red,111979.0,8961.0,Used
11878,11879,BMW,Generic Model 1,2002.0,White,97000.0,21068.0,New
11879,11880,Porsche,Generic Model 1,1997.0,Green,48839.0,22399.0,Used
11880,11881,Jeep,Generic Model 3,1995.0,Green,173484.0,40461.0,New
11881,11882,Honda,Accord,1996.0,Black,64397.0,57308.0,New
11882,11883,Chevrolet,Generic Model 3,2009.0,Silver,169420.0,55723.0,New
11883,11884,Tesla,Generic Model 3,1991.0,Blue,176971.0,31215.0,New
11884,11885,Toyota,Highlander,2014.0,Silver,130497.0,32345.0,Used
11885,11886,Volvo,Generic Model 1,2002.0,Red,120395.0,24204.0,New
11886,11887,Hyundai,Generic Model 2,2020.0,Silver,2384.0,64296.0,New
11887,11888,Tesla,Generic Model 1,2009.0,White,82475.0,15249.0,New
11888,11889,Kia,Generic Model 2,2006.0,White,18150.0,22108.0,Used
11889,11890,Lexus,Generic Model 1,1993.0,Green,45767.0,23556.0,Used
11890,11891,Hyundai,Generic Model 1,2010.0,Red,187941.0,22684.0,Used
11891,11892,Lexus,Generic Model 3,1996.0,Green,34446.0,23216.0,Used
11892,11893,Kia,Generic Model 1,2021.0,Green,24239.0,44012.0,Used
11893,11894,Audi,Generic Model 3,2004.0,Green,185058.0,22662.0,New
11894,11895,Tesla,Generic Model 2,2005.0,Blue,61356.0,18356.0,New
11895,11896,Subaru,Generic Model 3,2018.0,White,84626.0,60173.0,Used
11896,11897,Volvo,Generic Model 3,2015.0,Silver,150011.0,51473.0,Used
11897,11898,Audi,Generic Model 3,2007.0,Black,126170.0,54358.0,Used
11898,11899,Audi,Generic Model 2,2003.0,Black,179013.0,75614.0,Used
11899,11900,Chevrolet,Generic Model 2,1996.0,Red,76280.0,24274.0,Used
11900,11901,Volkswagen,Generic Model 3,2012.0,Blue,139974.0,31949.0,New
11901,11902,Kia,Generic Model 3,2013.0,Blue,99553.0,22106.0,Used
11902,11903,Toyota,Tacoma,1994.0,White,148703.0,12079.0,Used
11903,11904,Toyota,Tacoma,2011.0,Blue,78385.0,22495.0,Used
11904,11905,Jeep,Generic Model 3,2017.0,Red,1073.0,41210.0,New
11905,11906,Lexus,Generic Model 2,2017.0,Black,156990.0,34995.0,Used
11906,11907,Hyundai,Generic Model 1,1992.0,Green,73460.0,30809.0,Used
11907,11908,Kia,Generic Model 3,1996.0,Black,111209.0,73004.0,New
11908,11909,Porsche,Generic Model 3,1993.0,Red,102120.0,62944.0,New
11909,11910,Lexus,Generic Model 2,2013.0,White,136453.0,68540.0,Used
11910,11911,Porsche,Generic Model 3,2001.0,Black,79657.0,12881.0,Used
11911,11912,Jaguar,Generic Model 1,2009.0,Silver,23165.0,31475.0,New
11912,11913,Chevrolet,Generic Model 3,1992.0,Green,197638.0,71302.0,New
11913,11914,Jaguar,Generic Model 3,1990.0,White,39721.0,17717.0,Used
11914,11915,Ford,F-150,2001.0,Black,195910.0,20339.0,New
11915,11916,Hyundai,Generic Model 3,1992.0,Red,115013.0,63195.0,New
11916,11917,Hyundai,Generic Model 1,2003.0,Silver,124000.0,79796.0,New
11917,11918,Jaguar,Generic Model 2,1993.0,Silver,80527.0,28552.0,Used
11918,11919,Lexus,Generic Model 3,1992.0,Red,80136.0,39591.0,New
11919,11920,Mercedes-Benz,Generic Model 1,2016.0,Red,53659.0,58695.0,Used
11920,11921,Tesla,Generic Model 2,2009.0,Green,80248.0,62118.0,Used
11921,11922,Porsche,Generic Model 1,1991.0,Black,7976.0,5562.0,Used
11922,11923,BMW,Generic Model 3,2009.0,Red,70649.0,75145.0,New
11923,11924,Lexus,Generic Model 1,2019.0,Blue,176517.0,57710.0,Used
11924,11925,Lexus,Generic Model 3,2002.0,Green,30850.0,42004.0,New
11925,11926,Jaguar,Generic Model 2,2013.0,Red,105075.0,55296.0,New
11926,11927,Subaru,Generic Model 1,1997.0,Green,154913.0,27202.0,New
11927,11928,Lexus,Generic Model 1,2019.0,Green,61440.0,61098.0,Used
11928,11929,Mazda,Generic Model 2,2011.0,Red,107278.0,45375.0,New
11929,11930,Subaru,Generic Model 3,2014.0,Green,36918.0,23135.0,Used
11930,11931,Jaguar,Generic Model 2,2010.0,White,192168.0,7564.0,Used
11931,11932,Toyota,RAV4,1997.0,Silver,156303.0,66574.0,Used
11932,11933,Lexus,Generic Model 2,1991.0,Blue,69361.0,20994.0,New
11933,11934,Porsche,Generic Model 3,2014.0,Blue,172243.0,8137.0,Used
11934,11935,Nissan,Generic Model 3,2001.0,Blue,28143.0,35009.0,New
11935,11936,Jaguar,Generic Model 1,2000.0,White,189386.0,5768.0,New
11936,11937,Volvo,Generic Model 1,2012.0,Red,70734.0,29741.0,New
11937,11938,Lexus,Generic Model 3,1997.0,White,172404.0,64542.0,Used
11938,11939,Chevrolet,Generic Model 1,2022.0,Red,161174.0,32508.0,Used
11939,11940,Porsche,Generic Model 1,2022.0,Blue,184455.0,58356.0,New
11940,11941,Honda,Civic,2014.0,Green,77304.0,23028.0,Used
11941,11942,Hyundai,Generic Model 2,2012.0,Green,11114.0,23556.0,Used
11942,11943,Toyota,Highlander,2022.0,Red,174774.0,51164.0,New
11943,11944,Mercedes-Benz,Generic Model 1,2012.0,Red,128940.0,35523.0,New
11944,11945,Porsche,Generic Model 2,2015.0,White,168914.0,40366.0,New
11945,11946,Volvo,Generic Model 3,1992.0,Red,173419.0,61586.0,Used
11946,11947,Nissan,Generic Model 1,2011.0,White,103039.0,19965.0,Used
11947,11948,Tesla,Generic Model 3,1996.0,Blue,189982.0,25416.0,Used
11948,11949,Chevrolet,Generic Model 3,1997.0,Green,64147.0,64541.0,Used
11949,11950,Toyota,Camry,2018.0,Blue,14376.0,24652.0,New
11950,11951,Mercedes-Benz,Generic Model 3,2012.0,Blue,172037.0,27696.0,Used
11951,11952,Jaguar,Generic Model 3,2011.0,Blue,1885.0,71628.0,Used
11952,11953,Jaguar,Generic Model 3,2008.0,Black,143665.0,25798.0,Used
11953,11954,Land Rover,Generic Model 3,1992.0,Black,165181.0,63938.0,New
11954,11955,Mercedes-Benz,Generic Model 1,2011.0,White,145956.0,53348.0,New
11955,11956,Tesla,Generic Model 1,1991.0,Blue,59677.0,25668.0,New
11956,11957,Volkswagen,Generic Model 1,2018.0,White,155888.0,23991.0,New
11957,11958,Honda,Odyssey,2010.0,Silver,145526.0,23441.0,Used
11958,11959,Mercedes-Benz,Generic Model 2,1990.0,Red,90298.0,68420.0,Used
11959,11960,Mazda,Generic Model 1,2020.0,Blue,65852.0,42826.0,Used
11960,11961,Nissan,Generic Model 1,2015.0,Green,197421.0,8545.0,New
11961,11962,Volkswagen,Generic Model 2,2010.0,Green,119124.0,5204.0,Used
11962,11963,Jeep,Generic Model 1,2020.0,Silver,26004.0,37942.0,Used
11963,11964,Toyota,Highlander,2015.0,Red,105708.0,39373.0,Used
11964,11965,BMW,Generic Model 2,1991.0,White,25754.0,72768.0,New
11965,11966,Hyundai,Generic Model 2,1993.0,Blue,7519.0,7735.0,Used
11966,11967,Honda,Accord,1999.0,White,161000.0,73157.0,New
11967,11968,Toyota,Highlander,2018.0,White,64288.0,44604.0,New
11968,11969,Volvo,Generic Model 1,2008.0,Green,38819.0,27142.0,New
11969,11970,Nissan,Generic Model 2,2016.0,Red,42907.0,46913.0,New
11970,11971,BMW,Generic Model 2,2008.0,Green,147865.0,35706.0,New
11971,11972,Mazda,Generic Model 2,1990.0,Blue,153713.0,68865.0,Used
11972,11973,Toyota,Camry,1994.0,Blue,107475.0,44247.0,Used
11973,11974,BMW,Generic Model 1,2000.0,Green,91748.0,33380.0,Used
11974,11975,Toyota,Corolla,2022.0,Black,46807.0,14676.0,New
11975,11976,BMW,Generic Model 3,1998.0,White,162036.0,34893.0,New
11976,11977,Audi,Generic Model 2,1996.0,Blue,88456.0,5129.0,Used
11977,11978,Kia,Generic Model 3,1990.0,Silver,114160.0,35630.0,New
11978,11979,Jeep,Generic Model 1,2000.0,White,24794.0,56606.0,New
11979,11980,Volvo,Generic Model 2,1990.0,Blue,40710.0,26362.0,Used
11980,11981,Hyundai,Generic Model 1,2012.0,Green,193002.0,8490.0,New
11981,11982,Land Rover,Generic Model 1,2008.0,White,194015.0,5156.0,Used
11982,11983,Tesla,Generic Model 2,2006.0,White,105316.0,39640.0,New
11983,11984,Volvo,Generic Model 2,2001.0,Green,57509.0,72484.0,Used
11984,11985,Nissan,Generic Model 3,2019.0,White,161543.0,45956.0,Used
11985,11986,Chevrolet,Generic Model 2,2008.0,White,75777.0,34292.0,New
11986,11987,Porsche,Generic Model 1,2012.0,White,192665.0,59548.0,Used
11987,11988,Hyundai,Generic Model 1,2002.0,Green,190283.0,22143.0,Used
11988,11989,Audi,Generic Model 3,1991.0,White,161415.0,26112.0,Used
11989,11990,Chevrolet,Generic Model 1,2002.0,White,148870.0,76173.0,New
11990,11991,Porsche,Generic Model 2,1995.0,Black,113911.0,44858.0,Used
11991,11992,Nissan,Generic Model 1,1994.0,Silver,158876.0,55125.0,New
11992,11993,Nissan,Generic Model 1,2002.0,Green,194655.0,15677.0,New
11993,11994,Hyundai,Generic Model 3,2005.0,Green,36949.0,8768.0,Used
11994,11995,Chevrolet,Generic Model 1,2022.0,Silver,185174.0,60727.0,New
11995,11996,Audi,Generic Model 2,2015.0,Black,57902.0,7679.0,Used
11996,11997,Mazda,Generic Model 2,1995.0,White,106098.0,77449.0,New
11997,11998,Jeep,Generic Model 1,2003.0,Blue,71116.0,71698.0,Used
11998,11999,Chevrolet,Generic Model 3,1990.0,White,67331.0,22123.0,New
11999,12000,Tesla,Generic Model 3,2002.0,Blue,20004.0,64214.0,Used
12000,12001,Volkswagen,Generic Model 2,1995.0,Silver,94341.0,63156.0,New
12001,12002,Kia,Generic Model 1,2022.0,Blue,142642.0,55730.0,New
12002,12003,Hyundai,Generic Model 3,2001.0,Black,37428.0,42252.0,New
12003,12004,Jaguar,Generic Model 3,1990.0,Blue,63424.0,14106.0,Used
12004,12005,Hyundai,Generic Model 1,2006.0,Green,9847.0,7223.0,Used
12005,12006,Ford,Mustang,2016.0,White,170263.0,66394.0,New
12006,12007,Chevrolet,Generic Model 3,2021.0,Blue,41650.0,35067.0,Used
12007,12008,Chevrolet,Generic Model 2,2007.0,Silver,137776.0,58586.0,Used
12008,12009,Toyota,Prius,2001.0,Black,39131.0,26035.0,Used
12009,12010,Chevrolet,Generic Model 3,2005.0,Silver,70410.0,29917.0,New
12010,12011,Audi,Generic Model 2,2022.0,White,170837.0,49325.0,New
12011,12012,Kia,Generic Model 2,1990.0,Blue,10455.0,41436.0,New
